36.5 0 0 
36.5 40.5 -17 
-36.5 40.5 -17 
-36.5 0 0 

36.5 0 0 
36.5 -60 -17 
-36.5 -60 -17 
-36.5 0 0 

36.5 0 0 
36.5 -60 17 
-36.5 -60 17 
-36.5 0 0 

36.5 0 0 
36.5 40.5 17 
-36.5 40.5 17 
-36.5 0 0 

36.5 0 0 
36.5 40.5 -17 
-36.5 40.5 -17 
-36.5 0 0
