-300 -100 -130
-260 -100 -200
-260 -250 -200
-300 -250 -130

-300 -100 -130
-340 -100 -200
-340 -250 -200
-300 -250 -130

-300 -100 -130
-340 -100 -62
-340 -250 -62
-300 -250 -130

-300 -100 -130
-260 -100 -62
-260 -250 -62
-300 -250 -130

-300 -100 -130
-260 -100 -200
-260 -250 -200
-300 -250 -130

